Date,RX1,TY1,GC1,CO1,ES1,VG1,NQ1,LLL1,TP1,DU1,TU2
13/01/2009,1.1004397537379067,1.1420880234536175,1.0812911725955205,0.5410983705491853,0.5693215339233039,0.5488276804006373,0.5443037974683544,0.43108003108003107,0.5154409423750398,1.0434782608695652,1.0477540277094843
20/01/2009,1.099208443271768,1.1425133012414492,1.126745718050066,0.5264936632468317,0.5283513602097673,0.5007967220578192,0.51876130198915,0.3878787878787879,0.5116205030245145,1.0434298979542487,1.0487278126476345
27/01/2009,1.0793315743183816,1.128515328097289,1.1851119894598154,0.5278213639106819,0.5501474926253688,0.5071704985203733,0.5360533453887885,0.41320901320901315,0.5148042024832856,1.0399477680514582,1.0464717168503361
03/02/2009,1.0745822339489886,1.1088620652213252,1.1752305665349143,0.532045866022933,0.5450671910848902,0.5108126564989757,0.545999095840868,0.41756021756021755,0.4890162368672397,1.0433331721236154,1.0443602425785055
10/02/2009,1.0760773966578716,1.1138115747945998,1.2038208168642952,0.5384429692214846,0.5421173385775155,0.5203733211928068,0.5571880650994575,0.42198912198912203,0.49633874562241326,1.0439618900227305,1.0458739478784023
17/02/2009,1.1060686015831134,1.12597270983387,1.2740447957839263,0.49523234761617385,0.5149131432317273,0.48349647165945825,0.5345840867992767,0.3978243978243978,0.48328557784145176,1.049426899453499,1.0469248642968019
24/02/2009,1.105452946350044,1.1116851858554417,1.2768115942028986,0.5129752564876283,0.5039331366764995,0.45185522422035057,0.525994575045208,0.39891219891219887,0.4673670805475963,1.0470571166029887,1.0451122745109382
03/03/2009,1.1024626209322779,1.1101378985848203,1.2036890645586298,0.5274592637296319,0.45198295640773517,0.4263601183701343,0.484629294755877,0.3613830613830614,0.45972620184654567,1.0490399961309667,1.046172832364369
10/03/2009,1.0948988566402813,1.1070252271164356,1.180368906455863,0.5305974652987328,0.4693543100622747,0.43660368768495333,0.5,0.4008547008547008,0.44826488379496976,1.045170962905644,1.04504478446572
17/03/2009,1.0783641160949868,1.1074505049042673,1.2079051383399209,0.5822570911285456,0.5104883644706654,0.4575460960619167,0.5385397830018083,0.43325563325563327,0.4804202483285578,1.0437684383614643,1.0445916370192538
24/03/2009,1.0821459982409851,1.1237105939411487,1.2171277997364953,0.6457453228726615,0.5267125532612258,0.468244935124061,0.5588833634719711,0.452991452991453,0.5122572429162687,1.044203704599313,1.0477540277094843
31/03/2009,1.0943711521547934,1.1227152629483514,1.2155467720685111,0.5942063971031986,0.5209767289413307,0.45367630320965174,0.5594484629294756,0.4528360528360528,0.49474689589302767,1.0474923828408376,1.0503861394729992
07/04/2009,1.0742304309586632,1.1056136667993774,1.1623188405797102,0.6182257091128546,0.5335955424451,0.47552925108126565,0.579000904159132,0.48453768453768453,0.5313594396688952,1.042559365478551,1.0426344257079225
14/04/2009,1.0756376429199648,1.1183358065800426,1.1737812911725956,0.6271575135787568,0.5508030154047853,0.5001138174368314,0.5985533453887885,0.4983682983682983,0.5374084686405604,1.0442520675146296,1.0442156210530376
21/04/2009,1.0834652594547054,1.1075862318578304,1.1621870882740448,0.6013277006638503,0.5557194362504096,0.49374004097427726,0.6003616636528029,0.4933954933954934,0.5294492199936326,1.04410697876868,1.0423258997869242
28/04/2009,1.0814423922603342,1.1009446595968004,1.176284584980237,0.6033796016898009,0.5583415273680761,0.5055770544047348,0.6150542495479204,0.4857808857808858,0.5157593123209169,1.0457029549741257,1.0424801627474234
05/05/2009,1.0760773966578716,1.0944388142893335,1.1914361001317522,0.6532287266143634,0.5922648312028843,0.5379012064648304,0.6452305605786618,0.5546231546231546,0.5402737981534543,1.045170962905644,1.0421812782614563
12/05/2009,1.0608619173262972,1.0975514857577182,1.2172595520421607,0.6993361496680749,0.5943952802359882,0.5463236967903483,0.6261301989150091,0.5553224553224554,0.565425023877746,1.0449291483290613,1.044138489572788
19/05/2009,1.0598944591029025,1.0917514206087806,1.2209486166007906,0.7111647555823779,0.594231399541134,0.5556567266105167,0.6301989150090416,0.5816627816627816,0.5612862145813435,1.046186584127291,1.0447362585447217
26/05/2009,1.0521547933157431,1.0743602736255382,1.2559947299077734,0.7391671695835849,0.5957063257948214,0.5615752333257455,0.6377712477396021,0.5818958818958819,0.562559694364852,1.0446873337524785,1.0442927525332872
02/06/2009,1.0467018469656992,1.0607875782692098,1.295388669301713,0.8228123114061557,0.6178302196001311,0.5777373093557933,0.6683996383363472,0.6216006216006216,0.5819802610633557,1.0466218503651399,1.0445145055390044
09/06/2009,1.0430079155672822,1.0441112599080675,1.256916996047431,0.8403138201569101,0.6158636512618814,0.5640792169360346,0.6784584086799277,0.6033411033411034,0.5842088506844954,1.037771436862214,1.036676018858647
16/06/2009,1.0499560246262092,1.0564081219009012,1.2274044795783927,0.8477972238986119,0.5978367748279253,0.552925108126565,0.6535940325497287,0.5844599844599845,0.5838904807386183,1.0393674130676596,1.0389417560909766
23/06/2009,1.0574318381706245,1.04495276702016,1.2172595520421607,0.8304164152082076,0.5835791543756146,0.5344866833598907,0.64376130198915,0.5634032634032634,0.571474052849411,1.0418339217488028,1.0408989674023081
30/06/2009,1.0649076517150395,1.0520286655325926,1.2218708827404479,0.8364514182257091,0.6001311045558834,0.545868427043023,0.667382459312839,0.5953379953379954,0.5886660299267749,1.0436717125308315,1.0423258997869242
07/07/2009,1.0708003518029903,1.0612128560570415,1.224110671936759,0.7631864815932408,0.5763684038020321,0.5262918279080355,0.6365280289330922,0.574980574980575,0.5791149315504617,1.0466218503651399,1.0408218359220587
14/07/2009,1.0721196130167108,1.0657370878424843,1.2158102766798418,0.7345805672902836,0.5909537856440511,0.5376735715911678,0.6540461121157324,0.5783216783216782,0.5523718560967844,1.0464767616191903,1.0408989674023081
21/07/2009,1.0664907651715039,1.0657370878424843,1.247562582345191,0.8071213035606519,0.6250409701737135,0.5731846118825404,0.7025316455696202,0.636907536907537,0.5740210124164279,1.0462833099579243,1.0410532303628073
28/07/2009,1.0621811785400175,1.050327554381266,1.2372859025032938,0.8434520217260109,0.6397902327105867,0.585021625312998,0.724005424954792,0.6514374514374515,0.5924864692773002,1.0449775112443778,1.0375051822713293
04/08/2009,1.0693931398416887,1.0500470520105685,1.274703557312253,0.8965600482800242,0.6586365126188135,0.6075574778055998,0.737002712477396,0.6726495726495727,0.612225405921681,1.0436717125308315,1.0358564968809958
11/08/2009,1.0597185576077397,1.0504723297984002,1.246113306982872,0.8745926372963186,0.6509341199606686,0.6034600500796722,0.721745027124774,0.6470862470862471,0.6192295447309774,1.042559365478551,1.0358564968809958
18/08/2009,1.0744942832014073,1.0633392449961996,1.235441370223979,0.8735063367531685,0.6486397902327106,0.5964033689961302,0.7174502712477396,0.6425019425019425,0.6042661572747533,1.0455095033128596,1.0396937880234094
25/08/2009,1.0768689533861038,1.0665876434181476,1.2444005270092227,0.8668678334339167,0.672566371681416,0.6378329160027316,0.7398282097649186,0.6683760683760684,0.6150907354345749,1.046089858296658,1.0402915569953433
01/09/2009,1.0783641160949868,1.075491331571899,1.258498023715415,0.8175015087507544,0.6532284496886267,0.6184839517414068,0.7212929475587704,0.6396270396270397,0.6128621458134352,1.0481211007399525,1.0443602425785055
08/09/2009,1.0795954265611258,1.0716819284085561,1.3155467720685112,0.8378998189499095,0.6719108489019994,0.6344183928977919,0.7483047016274864,0.6848484848484848,0.6039477873288761,1.051313053150844,1.044437374058755
15/09/2009,1.064819700967458,1.0736544934670094,1.3245059288537548,0.8129149064574532,0.6884627990822682,0.6462554063282495,0.7670660036166366,0.7021756021756023,0.5902578796561605,1.045799680804759,1.0449676529854703
22/09/2009,1.0575197889182057,1.0589507401643201,1.3364953886693016,0.8512975256487629,0.69960668633235,0.6530844525381289,0.7840189873417721,0.7236985236985237,0.5950334288443171,1.0456545920588094,1.0443602425785055
29/09/2009,1.070712401055409,1.0704060950450613,1.3084321475625824,0.7904646952323476,0.6914126515896427,0.6555884361484179,0.7755424954792043,0.710955710955711,0.5756128621458134,1.0463800357885573,1.0449676529854703
06/10/2009,1.0767810026385225,1.0778982228817546,1.368379446640316,0.827519613759807,0.6873156342182891,0.6485317550648759,0.768874321880651,0.7267288267288267,0.5523718560967844,1.0469603907723557,1.0411978518882752
13/10/2009,1.0778364116094987,1.0759166093597308,1.4021080368906456,0.8738684369342186,0.700589970501475,0.6528568176644662,0.780628390596745,0.7428127428127428,0.5730659025787965,1.046089858296658,1.0420270153009574
20/10/2009,1.0714160070360597,1.073518766513446,1.3936758893280632,0.9322872661436331,0.7141920681743691,0.6640109264739358,0.7948688969258589,0.7560994560994562,0.5807067812798472,1.044638970837162,1.0416509993347411
27/10/2009,1.068777484608619,1.0670129212059791,1.3632411067193677,0.9404948702474352,0.6951819075712881,0.6430685180969724,0.7774638336347197,0.7308469308469309,0.5717924227952881,1.046089858296658,1.0409760988825576
03/11/2009,1.0708003518029903,1.0691302616815666,1.429380764163373,0.9427881713940858,0.6828908554572272,0.6155246983837924,0.7574593128390597,0.7092463092463092,0.5612862145813435,1.0467185761957731,1.0429333101938894
10/11/2009,1.0705364995602462,1.0729487133084803,1.4525691699604744,0.9354254677127339,0.7158308751229105,0.647848850443888,0.8013110307414105,0.7575757575757576,0.5552371856096785,1.0478309232480534,1.0447362585447217
17/11/2009,1.0751099384344767,1.0835535126135583,1.5011857707509884,0.9531683765841883,0.7259914782038676,0.6605964033689962,0.8176989150090416,0.771950271950272,0.5463228271251194,1.0492334477922327,1.046770601336303
24/11/2009,1.0793315743183816,1.0866661840819427,1.5359683794466403,0.9228726614363307,0.723041625696493,0.6553608012747553,0.8076401446654611,0.7609168609168608,0.5278573702642471,1.0490399961309667,1.0484289281616677
01/12/2009,1.087598944591029,1.093307756342973,1.5798418972332016,0.9577549788774894,0.7266470009832842,0.6528568176644662,0.810126582278481,0.7655011655011655,0.5440942375039797,1.0502490690138802,1.0503861394729992
08/12/2009,1.0868073878627968,1.0870914618697745,1.50566534914361,0.9075437537718769,0.7145198295640773,0.6489870248122013,0.799502712477396,0.748018648018648,0.5708373129576568,1.050974512743628,1.0494894860150985
15/12/2009,1.0772207563764291,1.0732292156791776,1.478787878787879,0.8696439348219674,0.7268108816781383,0.6569542453903938,0.8122739602169982,0.7591297591297591,0.5619229544730977,1.0457029549741257,1.0466259798108353
22/12/2009,1.0761653474054529,1.0517391146983242,1.4308300395256917,0.8866626433313216,0.7299246148803671,0.6699294331891645,0.8322784810126582,0.7458430458430458,0.5740210124164279,1.047444019925521,1.0459414379236205
29/12/2009,1.068513632365875,1.0465091027543523,1.4453227931488801,0.9371152685576344,0.7353326778105539,0.679945367630321,0.8465189873417721,0.7665889665889666,0.5851639605221267,1.0454127774822266,1.043386457640355
05/01/2010,1.0680738786279682,1.0514586123276268,1.473913043478261,0.9727217863608932,0.7422156669944281,0.6854086045982245,0.8522830018083183,0.7988344988344988,0.5870741801973893,1.0449775112443778,1.039472035017692
12/01/2010,1.0742304309586632,1.0564081219009012,1.4880105401844534,0.9571514785757393,0.7433628318584071,0.6776690188936945,0.8433544303797469,0.7931623931623931,0.6096784463546642,1.0470087536876722,1.0418823937754895
19/01/2010,1.0772207563764291,1.0593760179521516,1.5019762845849802,0.9369945684972842,0.751065224516552,0.6790348281356704,0.8543173598553345,0.8015540015540015,0.6052212671123846,1.048072737824636,1.0425572942276728
26/01/2010,1.0842568161829376,1.0661623656303159,1.4470355731225295,0.8846107423053713,0.7127171419206817,0.6430685180969724,0.8121609403254972,0.7261072261072261,0.5838904807386183,1.0498621656913478,1.0445145055390044
02/02/2010,1.0859278803869832,1.0678634767816424,1.4722002635046114,0.9180446590223296,0.7192723697148475,0.644661962212611,0.7997287522603979,0.7346542346542346,0.5813435211716014,1.0498138027760313,1.04504478446572
09/02/2010,1.0904133685136324,1.0698360418400954,1.4185770750988143,0.8706095353047677,0.6989511635529335,0.6057363988162987,0.7920433996383364,0.712043512043512,0.5603311047437122,1.0523286743724911,1.0460957008841196
16/02/2010,1.085136323658751,1.0705508704621955,1.4747035573122529,0.9134580567290285,0.7166502785971812,0.618939221488732,0.8134041591320073,0.7354312354312355,0.5631964342566061,1.0531992068481888,1.046770601336303
23/02/2010,1.0876868953386103,1.06814397915234,1.452832674571805,0.9324079662039831,0.7192723697148475,0.6209879353516958,0.8141952983725136,0.7233877233877234,0.5781598217128303,1.054214828069836,1.0460185694038702
02/03/2010,1.0923482849604222,1.0757808824061674,1.4985507246376812,0.9436330718165361,0.7325467059980334,0.6360118370134304,0.8373643761301989,0.7505050505050505,0.5752944921999363,1.055665715529332,1.0485060596419171
09/03/2010,1.0802990325417765,1.0723877085670852,1.4786561264822133,0.9645141822570912,0.7476237299246149,0.6558160710220806,0.8595162748643761,0.7750582750582751,0.5877109200891436,1.0505392465057792,1.047223748782769
16/03/2010,1.0805628847845206,1.0746498244598066,1.4789196310935442,0.9537718768859385,0.76007866273353,0.6617345777373094,0.8729656419529838,0.7763014763014763,0.5934415791149316,1.050152343183247,1.0468477328165524
23/03/2010,1.0876868953386103,1.0612128560570415,1.4541501976284585,0.9740494870247436,0.7666338905276958,0.6469383109492374,0.8870931283905967,0.7792540792540792,0.5982171283030882,1.0513614160661604,1.0458739478784023
30/03/2010,1.0833773087071241,1.049060769481342,1.4552042160737813,0.9810500905250453,0.7666338905276958,0.6535397222854541,0.8885623869801085,0.7847707847707848,0.6259153135943967,1.0516032306427432,1.0451122745109382
06/04/2010,1.0807387862796833,1.0425549241738752,1.495520421607378,1.03983101991551,0.7772861356932154,0.6633280218529479,0.8945524412296564,0.8181818181818182,0.6322827125119389,1.051313053150844,1.037283429265612
13/04/2010,1.081618293755497,1.0548517861667088,1.518840579710145,1.0225709112854557,0.7820386758439856,0.6646938310949237,0.9047242314647378,0.8080808080808081,0.6290990130531677,1.0516515935580595,1.0399926725093764
20/04/2010,1.0861917326297272,1.0565528973180354,1.5001317523056652,1.023536511768256,0.7902327105866929,0.6624174823582973,0.9151220614828209,0.7990675990675992,0.6195479146768545,1.0532959326788218,1.0411207204080255
27/04/2010,1.0962181178540018,1.0646060298961237,1.5305665349143611,1.035365117682559,0.7741724024909865,0.6323696790348281,0.908114828209765,0.7738927738927739,0.6351480420248329,1.0550853605455337,1.0423258997869242
04/05/2010,1.1038698328935796,1.0689945347280032,1.5404479578392622,1.0340374170187085,0.7686004588659456,0.6045982244479854,0.890370705244123,0.7554001554001555,0.6259153135943967,1.0572133288194612,1.0440613580925386
11/05/2010,1.1049252418645559,1.0769119403525282,1.6077733860342556,0.9715147857573929,0.7553261225827598,0.6148417937628045,0.8748869801084991,0.7451437451437452,0.5943966889525629,1.0598732891618707,1.046770601336303
